Марка,Модель,Год выпуска,Цена,Двигатель,Мощность,Коробка передач,Пробег,Владельцы,Поколение,Комплектация,URL,Возраст,Объем двигателя,Марка_код,Модель_код,Тип кузова_джип/suv 5 дв.,Тип кузова_купе,Тип кузова_лифтбек,Тип кузова_минивэн,Тип кузова_не указано,Тип кузова_открытый,Тип кузова_седан,Тип кузова_универсал,Тип кузова_хэтчбек 3 дв.,Тип кузова_хэтчбек 5 дв.,Привод_задний,Привод_передний,Тип КПП_вариатор,Тип КПП_робот,Тип топлива_гибрид,Тип топлива_дизель,Тип топлива_не указано,Руль_правый,Цвет_белый,Цвет_бордовый,Цвет_голубой,Цвет_желтый,Цвет_зеленый,Цвет_золотистый,Цвет_коричневый,Цвет_красный,Цвет_оранжевый,Цвет_розовый,Цвет_серебристый,Цвет_серый,Цвет_синий,Цвет_фиолетовый,Цвет_черный,Поколение_номер,Мощность/Объем,Новый,год,месяц,день,день_недели,квартал,день_года,викенд,сезон,дней_с_публикации
Лада,Х-рей Кросс,2018,830000,"бензин, 1.8 л",122,механика,115000,1,1 поколение,382,https://auto.drom.ru/spb/lada/xray_cross/793185225.html?from=recommend,7,1.8,87,557,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,67.77777777777777,0,2025,7,7,0,3,188,0,3,3
Lexus,RX350,2006,970000,"бензин, 3.5 л",276,АКПП,305000,4,"2 поколение, рестайлинг",828,https://auto.drom.ru/spb/lexus/rx350/134773387.html?from=recommend,19,3.5,45,389,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,78.85714285714286,0,2025,6,13,4,2,164,0,3,27
Лада,Гранта,2020,509000,"бензин, 1.6 л",106,механика,135546,1,"1 поколение, 2 рестайлинг",1073,https://auto.drom.ru/spb/lada/granta/657637578.html?from=recommend,5,1.6,87,545,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,66.25,0,2025,6,15,6,2,166,1,3,25
RAM,1500,2023,11240000,"бензин, 5.7 л",395,АКПП,33,-1,2 поколение,898,https://auto.drom.ru/spb/ram/1500/650044630.html?from=recommend,2,5.7,63,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,69.29824561403508,1,2025,7,3,3,3,184,0,3,7
Chery,Tiggo 7 Pro,2020,1225989,"бензин, 1.5 л",147,автомат,92000,3,,1073,https://auto.drom.ru/spb/chery/tiggo_7_pro/141238441.html?from=recommend,5,1.5,12,464,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,98.0,0,2025,6,27,4,2,178,0,3,13
Ford,Mondeo,2011,530000,"бензин, 2.0 л",145,механика,250000,4,"4 поколение, рестайлинг",540,https://auto.drom.ru/spb/ford/mondeo/884225954.html?from=recommend,14,2.0,25,323,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,72.5,0,2025,6,30,0,2,181,0,3,10
Audi,A8,2014,2250000,"бензин, 3.0 л",310,АКПП,271000,4,"3 поколение, рестайлинг",805,https://auto.drom.ru/spb/audi/a8/199677818.html?from=recommend,11,3.0,3,72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,103.33333333333333,0,2025,6,25,2,2,176,0,3,15
Lifan,X70,2018,745000,"бензин, 2.0 л",136,механика,146022,1,1 поколение,1073,https://auto.drom.ru/spb/lifan/x70/845613431.html?from=recommend,7,2.0,47,521,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,68.0,0,2025,6,30,0,2,181,0,3,10
BMW,X7,2023,12500000,"бензин, 3.0 л, гибрид",381,АКПП,27000,1,"1 поколение, рестайлинг",1072,https://auto.drom.ru/spb/bmw/x7/811916546.html?from=recommend,2,,5,519,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,,0,2025,6,19,3,2,170,0,3,21
Mercedes-Benz,E-Class,2015,1787000,"дизель, 2.1 л",204,АКПП,204000,4,"4 поколение, рестайлинг",979,https://auto.drom.ru/spb/mercedes-benz/e-class/474697330.html?from=recommend,10,2.1,52,164,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,97.14285714285714,0,2025,7,4,4,3,185,0,3,6
Infiniti,QX50,2015,1670000,"бензин, 2.5 л",222,АКПП,223000,4,1 поколение,709,https://auto.drom.ru/spb/infiniti/qx50/659737815.html?from=recommend,10,2.5,36,378,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,88.8,0,2025,6,20,4,2,171,0,3,20
Mitsubishi,Outlander,2014,1295000,"бензин, 2.4 л",167,вариатор,186722,2,3 поколение,665,https://auto.drom.ru/spb/mitsubishi/outlander/812730916.html?from=recommend,11,2.4,54,351,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,69.58333333333334,0,2025,7,5,5,3,186,1,3,5
BMW,7-Series,2023,14690000,"дизель, 3.0 л, гибрид",286,АКПП,8685,1,7 поколение,945,https://auto.drom.ru/spb/bmw/7-series/231063076.html?from=recommend,2,,5,52,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7,,0,2025,6,12,3,2,163,0,3,28
Mercedes-Benz,C-Class,2019,3000000,"бензин, 2.0 л",249,АКПП,45000,1,"4 поколение, рестайлинг",961,https://auto.drom.ru/spb/mercedes-benz/c-class/319826695.html?from=recommend,6,2.0,52,104,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,124.5,0,2025,6,9,0,2,160,0,3,31
Mercedes-Benz,C-Class,2013,1329990,"бензин, 1.6 л",156,АКПП,254125,-1,,1073,https://auto.drom.ru/spb/mercedes-benz/c-class/583944985.html?from=recommend,12,1.6,52,104,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,97.5,0,2025,7,4,4,3,185,0,3,6
Haval,F7x,2021,1827000,"бензин, 2.0 л",190,робот,35220,1,1 поколение,417,https://auto.drom.ru/spb/haval/f7x/623244845.html?from=recommend,4,2.0,32,188,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,95.0,0,2025,6,29,6,2,180,1,3,11
Chevrolet,Cruze,2015,630000,"бензин, 1.6 л",109,АКПП,138730,4,"1 поколение, рестайлинг",1073,https://auto.drom.ru/spb/chevrolet/cruze/895416905.html?from=recommend,10,1.6,13,158,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,68.125,0,2025,7,2,2,3,183,0,3,8
Audi,A8,2011,1450000,"бензин, 3.0 л",290,АКПП,204000,2,3 поколение,803,https://auto.drom.ru/spb/audi/a8/399248730.html?from=recommend,14,3.0,3,72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,96.66666666666667,0,2025,7,2,2,3,183,0,3,8
Mercedes-Benz,C-Class,2020,3050000,"бензин, 1.6 л",150,АКПП,90000,1,"4 поколение, рестайлинг",956,https://auto.drom.ru/spb/mercedes-benz/c-class/814931456.html?from=recommend,5,1.6,52,104,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,93.75,0,2025,6,21,5,2,172,1,3,19
EXEED,VX,2023,2999000,"бензин, 2.0 л",249,робот,29000,2,1 поколение,506,https://auto.drom.ru/spb/cheryexeed/vx/237624181.html?from=recommend,2,2.0,22,488,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,124.5,0,2025,7,5,5,3,186,1,3,5
Nissan,Almera Classic,2010,425000,"бензин, 1.6 л",107,механика,136761,3,1 поколение,1073,https://auto.drom.ru/spb/nissan/almera_classic/803208591.html?from=recommend,15,1.6,57,81,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,66.875,0,2025,6,17,1,2,168,0,3,23
Лада,Гранта,2019,540000,"бензин, 1.6 л",87,механика,105000,1,"1 поколение, 2 рестайлинг",1073,https://auto.drom.ru/spb/lada/granta/287797026.html?from=recommend,6,1.6,87,545,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,54.375,0,2025,6,17,1,2,168,0,3,23
Hyundai,Solaris,2013,479000,"бензин, 1.4 л",107,АКПП,253000,3,1 поколение,42,https://auto.drom.ru/spb/hyundai/solaris/204349905.html?from=recommend,12,1.4,35,433,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,76.42857142857143,0,2025,7,3,3,3,184,0,3,7
Jeep,Compass,2019,1599999,"бензин, 2.4 л",150,АКПП,90000,1,2 поколение,1073,https://auto.drom.ru/spb/jeep/compass/391960827.html?from=recommend,6,2.4,40,149,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,62.5,0,2025,6,9,0,2,160,0,3,31
Hyundai,Santa Fe Classic,2007,750000,"дизель, 2.0 л",112,АКПП,148000,2,1 поколение,475,https://auto.drom.ru/spb/hyundai/santa_fe_classic/945870342.html?from=recommend,18,2.0,35,424,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,56.0,0,2025,6,17,1,2,168,0,3,23
Лада,2114 Самара,2011,180000,"бензин, 1.6 л",81,механика,255000,4,1 поколение,1073,https://auto.drom.ru/spb/lada/2114/115806618.html?from=recommend,14,1.6,87,18,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,50.625,0,2025,7,7,0,3,188,0,3,3
Volkswagen,Passat,1998,250000,"бензин, 2.3 л",150,механика,340000,4,5 поколение,1073,https://auto.drom.ru/spb/volkswagen/passat/285916387.html?from=recommend,27,2.3,79,357,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,65.21739130434783,0,2025,6,30,0,2,181,0,3,10
Nio,ES6,2023,5390000,электро,490,АКПП,0,-1,2 поколение,405,https://auto.drom.ru/spb/nio/es6/644392694.html?from=recommend,2,,56,168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,,1,2025,6,13,4,2,164,0,3,27
Volkswagen,Tiguan,2020,1800000,"бензин, 1.4 л",150,робот,171312,1,2 поколение,1073,https://auto.drom.ru/spb/volkswagen/tiguan/167127189.html?from=recommend,5,1.4,79,469,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,107.14285714285715,0,2025,7,6,6,3,187,1,3,4
FAW,Oley,2014,263864,"бензин, 1.5 л",102,механика,100000,1,1 поколение,142,https://auto.drom.ru/spb/faw/oley/249998765.html?from=recommend,11,1.5,23,347,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,68.0,0,2025,6,26,3,2,177,0,3,14
BMW,5-Series,2014,1687000,"бензин, 2.0 л",184,АКПП,213117,-1,"6 поколение, рестайлинг",911,https://auto.drom.ru/spb/bmw/5-series/207630465.html?from=recommend,11,2.0,5,43,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6,92.0,0,2025,6,29,6,2,180,1,3,11
Mitsubishi,Lancer,2007,450000,"бензин, 1.6 л",98,механика,218000,4,"9 поколение, 2 рестайлинг",294,https://auto.drom.ru/spb/mitsubishi/lancer/779467038.html?from=recommend,18,1.6,54,282,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9,61.25,0,2025,6,10,1,2,161,0,3,30
Skoda,Rapid,2018,1350000,"бензин, 1.4 л",125,робот,82333,3,"1 поколение, рестайлинг",1073,https://auto.drom.ru/spb/skoda/rapid/541221319.html?from=recommend,7,1.4,70,391,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,89.28571428571429,0,2025,7,8,1,3,189,0,3,2
Kia,Spectra,2006,349990,"бензин, 1.6 л",101,механика,253000,-1,"1 поколение, рестайлинг",1073,https://auto.drom.ru/spb/kia/spectra/147406298.html?from=recommend,19,1.6,43,439,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,63.125,0,2025,7,2,2,3,183,0,3,8
Skoda,Octavia,2007,319000,"бензин, 1.4 л",75,механика,375000,2,,1073,https://auto.drom.ru/spb/skoda/octavia/393477177.html?from=recommend,18,1.4,70,345,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,53.57142857142858,0,2025,6,25,2,2,176,0,3,15
Vortex,Tingo,2011,424990,"бензин, 1.9 л",132,автомат,140000,-1,,1073,https://auto.drom.ru/spb/vortex/tingo/554997568.html?from=recommend,14,1.9,81,471,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,69.47368421052632,0,2025,7,6,6,3,187,1,3,4
