Марка,Модель,Год выпуска,Цена в г.Владивосток,Цена на аукционе,Двигатель,Мощность,Пробег,URL,Возраст,Марка_код,Модель_код,Коробка передач_механика,Коробка передач_не указано,Цвет_желтый,Цвет_зеленый,Цвет_золотой,Цвет_коричневый,Цвет_не указано,Цвет_оранжевый,Цвет_розовый,Цвет_серебристый,Цвет_серый,Цвет_синий,Цвет_фиолетовый,Цвет_черный,Новый,год,месяц,день,день_недели,квартал,день_года,викенд,сезон,дней_с_публикации
Volkswagen,"Touareg  механика, 2010, 14400",2010,3971467,420980,3600,,14400,https://autosender.ru/avto-iz-kitaya/volkswagen/touareg/19897118,15,66,6137,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Geely,"Coolray  автомат, 2021, 4000",2021,3971467,844130,1500,,4000,https://autosender.ru/avto-iz-kitaya/geely/coolray/19896353,4,24,2408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Lexus,"LX  механика, 2013, 17700",2013,3971467,6379800,5700,,17700,https://autosender.ru/avto-iz-kitaya/lexus/lx/19908025,12,39,3957,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Lexus,"ES  механика, 2015, 9400",2015,3971467,1039430,2000,,9400,https://autosender.ru/avto-iz-kitaya/lexus/es/19907388,10,39,2716,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Tiguan  механика, 2013, 14200",2013,3971467,366730,1800,,14200,https://autosender.ru/avto-iz-kitaya/volkswagen/tiguan/19899323,12,66,6089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Polo  механика, 2011, 14280",2011,3971467,147560,1400,,14280,https://autosender.ru/avto-iz-kitaya/volkswagen/polo/19899225,14,66,4840,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Lexus,"LS  автомат, 2020, 6200",2020,3971467,6032600,3500,,6200,https://autosender.ru/avto-iz-kitaya/lexus/ls/19898559,5,39,3950,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Buick,"Excelle  механика, 2015, 8000",2015,3971467,212660,1500,,8000,https://autosender.ru/avto-iz-kitaya/buick/excelle/19907954,10,7,3023,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"R-klasse  автомат, 2011, 9300",2011,3971467,757330,3000,,9300,https://autosender.ru/avto-iz-kitaya/mercedes-benz/r-klasse/19907762,14,49,5083,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Buick,"Excelle  механика, 2015, 7600",2015,3971467,162750,1500,,7600,https://autosender.ru/avto-iz-kitaya/buick/excelle/19907220,10,7,3022,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Buick,"Regal  автомат, 2021, 3800",2021,3971467,759500,1500,,3800,https://autosender.ru/avto-iz-kitaya/buick/regal/19907116,4,7,5198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"GL8  механика, 2014, 17900",2014,3971467,279930,2400,,17900,https://autosender.ru/avto-iz-kitaya/buick/gl8/19906595,11,7,3343,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Excelle  механика, 2021, 1600",2021,3971467,616280,1500,,1600,https://autosender.ru/avto-iz-kitaya/buick/excelle/19905369,4,7,3035,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Regal  механика, 2014, 8300",2014,3971467,345030,2000,,8300,https://autosender.ru/avto-iz-kitaya/buick/regal/19899115,11,7,5208,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Envision  механика, 2014, 8200",2014,3971467,529480,2000,,8200,https://autosender.ru/avto-iz-kitaya/buick/envision/19898496,11,7,2964,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Encore  автомат, 2021, 3500",2021,3971467,648830,1300,,3500,https://autosender.ru/avto-iz-kitaya/buick/encore/19898248,4,7,2927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2013, 10000",2013,1594394,399280,1800,,10000,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19895504,12,49,1595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Chevrolet,"Monza  автомат, 2024, 1770",2024,1594394,637980,1500,,1770,https://autosender.ru/avto-iz-kitaya/chevrolet/monza/19895492,1,12,4474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Lexus,"GS  автомат, 2016, 10000",2016,1594394,1842330,2500,,10000,https://autosender.ru/avto-iz-kitaya/lexus/gs/19902231,9,39,3488,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Verano  автомат, 2022, 1800",2022,1594394,684635,1500,,1800,https://autosender.ru/avto-iz-kitaya/buick/verano/19897462,3,7,6281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Envision  автомат, 2023, 3800",2023,1594394,1581930,2000,,3800,https://autosender.ru/avto-iz-kitaya/buick/envision/19896697,2,7,2960,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"B-klasse  автомат, 2012, 7500",2012,1594394,540330,1600,,7500,https://autosender.ru/avto-iz-kitaya/mercedes-benz/b-klasse/19896486,13,49,1413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"X5  автомат, 2021, 2500",2021,1594394,499100,1600,,2500,https://autosender.ru/avto-iz-kitaya/changan/x5/19907159,4,9,6550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"Z6  автомат, 2022, 2000",2022,1594394,616280,1500,,2000,https://autosender.ru/avto-iz-kitaya/changan/z6/19906847,3,9,6887,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2014, 16000",2014,1594394,1063300,2000,,16000,https://autosender.ru/avto-iz-kitaya/bmw/5er/19899999,11,4,427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Enclave  автомат, 2020, 7500",2020,1594394,1269450,2000,,7500,https://autosender.ru/avto-iz-kitaya/buick/enclave/19897759,5,7,2920,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Changan,"X5  автомат, 2021, 3610",2021,1594394,575050,1500,,3610,https://autosender.ru/avto-iz-kitaya/changan/x5/19896967,4,9,6553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Excelle  автомат, 2018, 4700",2018,1594394,279930,1000,,4700,https://autosender.ru/avto-iz-kitaya/buick/excelle/19896768,7,7,2999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"X70A  механика, 2019, 4500",2019,1594394,290780,1500,,4500,https://autosender.ru/avto-iz-kitaya/changan/x70a/19896274,6,9,6621,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2017, 9000",2017,1594394,974330,2000,,9000,https://autosender.ru/avto-iz-kitaya/bmw/3er/19896186,8,4,206,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"X5  автомат, 2021, 1600",2021,1594394,540330,1500,,1600,https://autosender.ru/avto-iz-kitaya/changan/x5/19896173,4,9,6549,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Regal  механика, 2015, 9120",2015,1594394,259315,1600,,9120,https://autosender.ru/avto-iz-kitaya/buick/regal/19885340,10,7,5215,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X5  автомат, 2017, 19730",2017,1594394,1616650,2000,,19730,https://autosender.ru/avto-iz-kitaya/bmw/x5/19836372,8,4,6536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2019, 7900",2019,1594394,1898750,2000,,7900,https://autosender.ru/avto-iz-kitaya/bmw/5er/19899141,6,4,463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Envision  автомат, 2022, 1500",2022,1594394,1321530,2000,,1500,https://autosender.ru/avto-iz-kitaya/buick/envision/19896822,3,7,2954,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2018, 5040",2018,1594394,1755530,2000,,5040,https://autosender.ru/avto-iz-kitaya/bmw/5er/19896073,7,4,451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"X7  автомат, 2020, 3190",2020,1594394,581560,1500,,3190,https://autosender.ru/avto-iz-kitaya/changan/x7/19903469,5,9,6605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"A800  механика, 2019, 6500",2019,1594394,256060,1600,,6500,https://autosender.ru/avto-iz-kitaya/changan/a800/19908619,6,9,975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"CX70  механика, 2016, 3000",2016,1594394,193130,1600,,3000,https://autosender.ru/avto-iz-kitaya/changan/cx70/19908485,9,9,2142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Land,"Rover Range Rover Sport  автомат, 2023, 4600",2023,1594394,7464800,3000,,4600,https://autosender.ru/avto-iz-kitaya/land-rover/range-rover-sport/19902335,2,38,5432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"Z6  автомат, 2022, 2000",2022,1594394,540330,1500,,2000,https://autosender.ru/avto-iz-kitaya/changan/z6/19907843,3,9,6887,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Land,"Rover Defender  автомат, 2025, 30",2025,1594394,9762830,3000,,30,https://autosender.ru/avto-iz-kitaya/land-rover/defender/19903282,0,38,5244,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2025,3,7,4,1,66,0,2,125
Land,"Rover Defender  автомат, 2023, 4700",2023,1594394,7247800,3000,,4700,https://autosender.ru/avto-iz-kitaya/land-rover/defender/19902698,2,38,5232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Accord  автомат, 2023, 690",2023,1594394,1755530,2000,,690,https://autosender.ru/avto-iz-kitaya/honda/accord/19907593,2,27,1189,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2025,3,7,4,1,66,0,2,125
Honda,"Fit  автомат, 2018, 3680",2018,1594394,466550,1500,,3680,https://autosender.ru/avto-iz-kitaya/honda/fit/19896357,7,27,3138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Fit  автомат, 2021, 1210",2021,1594394,629300,1500,,1210,https://autosender.ru/avto-iz-kitaya/honda/fit/19896003,4,27,3143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Changan,"Benni EC/EV  2020, 3600",2020,1594394,301630,2000,,3600,https://autosender.ru/avto-iz-kitaya/changan/benni-ec/ev/19900550,5,9,1465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"City  автомат, 2019, 4120",2019,1594394,757330,1500,,4120,https://autosender.ru/avto-iz-kitaya/honda/city/19906552,6,27,2328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Accord  автомат, 2021, 4000",2021,1594394,1408330,2000,,4000,https://autosender.ru/avto-iz-kitaya/honda/accord/19892906,4,27,1170,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Avancier  автомат, 2020, 3290",2020,1594394,1972530,2000,,3290,https://autosender.ru/avto-iz-kitaya/honda/avancier/19907414,5,27,1405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Inspire  автомат, 2022, 2700",2022,1594394,1364930,1500,,2700,https://autosender.ru/avto-iz-kitaya/honda/inspire/19906883,3,27,3739,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Chrysler,"300C  автомат, 2016, 9300",2016,1594394,758415,3000,,9300,https://autosender.ru/avto-iz-kitaya/chrysler/300c/19906844,9,13,161,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Chrysler,"Grand Caravan  механика, 2014, 9980",2014,1594394,747565,3600,,9980,https://autosender.ru/avto-iz-kitaya/chrysler/grand-caravan/19905843,11,13,3519,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"S-klasse AMG  автомат, 2017, 9250",2017,1594394,3990630,3000,,9250,https://autosender.ru/avto-iz-kitaya/mercedes-benz/s-klasse-amg/19896638,8,49,5485,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"E-klasse AMG  автомат, 2018, 9400",2018,1594394,1755530,2000,,9400,https://autosender.ru/avto-iz-kitaya/mercedes-benz/e-klasse-amg/19897424,7,49,2645,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2024, 1000",2024,1594394,4771830,2000,,1000,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19895541,1,49,1843,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"A6  автомат, 2024, 10",2024,1594394,3233300,2000,,10,https://autosender.ru/avto-iz-kitaya/audi/a6/19905543,1,2,933,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2025,3,7,4,1,66,0,2,125
Audi,"A6  автомат, 2022, 4600",2022,1594394,3124800,2000,,4600,https://autosender.ru/avto-iz-kitaya/audi/a6/19899712,3,2,916,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2021, 3520",2021,1594394,1486450,1400,,3520,https://autosender.ru/avto-iz-kitaya/audi/a3/19898384,4,2,710,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2021, 3770",2021,1594394,1388800,1400,,3770,https://autosender.ru/avto-iz-kitaya/audi/a3/19906813,4,2,711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A6  автомат, 2024, 1300",2024,1594394,3383030,2000,,1300,https://autosender.ru/avto-iz-kitaya/audi/a6/19904737,1,2,934,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"AMG GLE  автомат, 2024, 2200",2024,1594394,6759550,2500,,2200,https://autosender.ru/avto-iz-kitaya/mercedes-benz/amg-gle/19901721,1,49,1084,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"A4  автомат, 2025, 80",2025,1594394,2710330,2000,,80,https://autosender.ru/avto-iz-kitaya/audi/a4/19901651,0,2,817,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2025, 1400",2025,1594394,4446330,2000,,1400,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19780747,0,49,1855,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Passat CC  автомат, 2020, 7200",2020,1594394,1288980,2000,,7200,https://autosender.ru/avto-iz-kitaya/volkswagen/passat-cc/19898615,5,66,4798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Lavida  механика, 2015, 7700",2015,1594394,388430,1600,,7700,https://autosender.ru/avto-iz-kitaya/volkswagen/lavida/19895054,10,66,4093,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"e Golf  автомат, 2019, 7000",2019,1644651,616280,1400,,7000,https://autosender.ru/avto-iz-kitaya/volkswagen/e-golf/19902266,6,66,6936,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Passat  автомат, 2018, 9500",2018,1644651,941780,1800,,9500,https://autosender.ru/avto-iz-kitaya/volkswagen/passat/19900487,7,66,4691,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Changan,"CS75  автомат, 2020, 6890",2020,1644651,705250,2000,,6890,https://autosender.ru/avto-iz-kitaya/changan/cs75/19891546,5,9,1987,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"CLA-klasse AMG  автомат, 2023, 1680",2023,1644651,1939980,1300,,1680,https://autosender.ru/avto-iz-kitaya/mercedes-benz/cla-klasse-amg/19905977,2,49,1890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
